,product,price,quantity,date,region,products
9493,pink morsel,$5.00,470,2021-09-17,south,pink morsel
9494,pink morsel,$5.00,473,2021-09-17,east,pink morsel
9495,pink morsel,$5.00,454,2021-09-17,west,pink morsel
9520,pink morsel,$5.00,440,2021-09-18,north,pink morsel
9521,pink morsel,$5.00,500,2021-09-18,south,pink morsel
9522,pink morsel,$5.00,485,2021-09-18,east,pink morsel
9523,pink morsel,$5.00,458,2021-09-18,west,pink morsel
9548,pink morsel,$5.00,492,2021-09-19,north,pink morsel
9549,pink morsel,$5.00,437,2021-09-19,south,pink morsel
9550,pink morsel,$5.00,478,2021-09-19,east,pink morsel
9551,pink morsel,$5.00,435,2021-09-19,west,pink morsel
9576,pink morsel,$5.00,496,2021-09-20,north,pink morsel
9577,pink morsel,$5.00,477,2021-09-20,south,pink morsel
9578,pink morsel,$5.00,430,2021-09-20,east,pink morsel
9579,pink morsel,$5.00,445,2021-09-20,west,pink morsel
9604,pink morsel,$5.00,479,2021-09-21,north,pink morsel
9605,pink morsel,$5.00,479,2021-09-21,south,pink morsel
9606,pink morsel,$5.00,489,2021-09-21,east,pink morsel
9607,pink morsel,$5.00,459,2021-09-21,west,pink morsel
9632,pink morsel,$5.00,457,2021-09-22,north,pink morsel
9633,pink morsel,$5.00,419,2021-09-22,south,pink morsel
9634,pink morsel,$5.00,462,2021-09-22,east,pink morsel
9635,pink morsel,$5.00,424,2021-09-22,west,pink morsel
9660,pink morsel,$5.00,415,2021-09-23,north,pink morsel
9661,pink morsel,$5.00,478,2021-09-23,south,pink morsel
9662,pink morsel,$5.00,497,2021-09-23,east,pink morsel
9663,pink morsel,$5.00,495,2021-09-23,west,pink morsel
9688,pink morsel,$5.00,445,2021-09-24,north,pink morsel
9689,pink morsel,$5.00,465,2021-09-24,south,pink morsel
9690,pink morsel,$5.00,439,2021-09-24,east,pink morsel
9691,pink morsel,$5.00,482,2021-09-24,west,pink morsel
9716,pink morsel,$5.00,457,2021-09-25,north,pink morsel
9717,pink morsel,$5.00,400,2021-09-25,south,pink morsel
9718,pink morsel,$5.00,469,2021-09-25,east,pink morsel
9719,pink morsel,$5.00,480,2021-09-25,west,pink morsel
9744,pink morsel,$5.00,452,2021-09-26,north,pink morsel
9745,pink morsel,$5.00,460,2021-09-26,south,pink morsel
9746,pink morsel,$5.00,430,2021-09-26,east,pink morsel
9747,pink morsel,$5.00,440,2021-09-26,west,pink morsel
9772,pink morsel,$5.00,428,2021-09-27,north,pink morsel
9773,pink morsel,$5.00,473,2021-09-27,south,pink morsel
9774,pink morsel,$5.00,418,2021-09-27,east,pink morsel
9775,pink morsel,$5.00,423,2021-09-27,west,pink morsel
9800,pink morsel,$5.00,414,2021-09-28,north,pink morsel
9801,pink morsel,$5.00,417,2021-09-28,south,pink morsel
9802,pink morsel,$5.00,487,2021-09-28,east,pink morsel
9803,pink morsel,$5.00,423,2021-09-28,west,pink morsel
9828,pink morsel,$5.00,468,2021-09-29,north,pink morsel
9829,pink morsel,$5.00,445,2021-09-29,south,pink morsel
9830,pink morsel,$5.00,428,2021-09-29,east,pink morsel
9831,pink morsel,$5.00,448,2021-09-29,west,pink morsel
9856,pink morsel,$5.00,400,2021-09-30,north,pink morsel
9857,pink morsel,$5.00,435,2021-09-30,south,pink morsel
9858,pink morsel,$5.00,404,2021-09-30,east,pink morsel
9859,pink morsel,$5.00,485,2021-09-30,west,pink morsel
9884,pink morsel,$5.00,470,2021-10-01,north,pink morsel
9885,pink morsel,$5.00,443,2021-10-01,south,pink morsel
9886,pink morsel,$5.00,469,2021-10-01,east,pink morsel
9887,pink morsel,$5.00,472,2021-10-01,west,pink morsel
9912,pink morsel,$5.00,474,2021-10-02,north,pink morsel
9913,pink morsel,$5.00,436,2021-10-02,south,pink morsel
9914,pink morsel,$5.00,400,2021-10-02,east,pink morsel
9915,pink morsel,$5.00,447,2021-10-02,west,pink morsel
9940,pink morsel,$5.00,411,2021-10-03,north,pink morsel
9941,pink morsel,$5.00,453,2021-10-03,south,pink morsel
9942,pink morsel,$5.00,433,2021-10-03,east,pink morsel
9943,pink morsel,$5.00,433,2021-10-03,west,pink morsel
9968,pink morsel,$5.00,427,2021-10-04,north,pink morsel
9969,pink morsel,$5.00,479,2021-10-04,south,pink morsel
9970,pink morsel,$5.00,448,2021-10-04,east,pink morsel
9971,pink morsel,$5.00,459,2021-10-04,west,pink morsel
9996,pink morsel,$5.00,485,2021-10-05,north,pink morsel
9997,pink morsel,$5.00,451,2021-10-05,south,pink morsel
9998,pink morsel,$5.00,429,2021-10-05,east,pink morsel
9999,pink morsel,$5.00,400,2021-10-05,west,pink morsel
10024,pink morsel,$5.00,418,2021-10-06,north,pink morsel
10025,pink morsel,$5.00,478,2021-10-06,south,pink morsel
10026,pink morsel,$5.00,424,2021-10-06,east,pink morsel
10027,pink morsel,$5.00,481,2021-10-06,west,pink morsel
10052,pink morsel,$5.00,474,2021-10-07,north,pink morsel
10053,pink morsel,$5.00,416,2021-10-07,south,pink morsel
10054,pink morsel,$5.00,432,2021-10-07,east,pink morsel
10055,pink morsel,$5.00,454,2021-10-07,west,pink morsel
10080,pink morsel,$5.00,491,2021-10-08,north,pink morsel
10081,pink morsel,$5.00,472,2021-10-08,south,pink morsel
10082,pink morsel,$5.00,417,2021-10-08,east,pink morsel
10083,pink morsel,$5.00,409,2021-10-08,west,pink morsel
10108,pink morsel,$5.00,452,2021-10-09,north,pink morsel
10109,pink morsel,$5.00,460,2021-10-09,south,pink morsel
10110,pink morsel,$5.00,413,2021-10-09,east,pink morsel
10111,pink morsel,$5.00,405,2021-10-09,west,pink morsel
10136,pink morsel,$5.00,480,2021-10-10,north,pink morsel
10137,pink morsel,$5.00,451,2021-10-10,south,pink morsel
10138,pink morsel,$5.00,467,2021-10-10,east,pink morsel
10139,pink morsel,$5.00,492,2021-10-10,west,pink morsel
10164,pink morsel,$5.00,424,2021-10-11,north,pink morsel
10165,pink morsel,$5.00,446,2021-10-11,south,pink morsel
10166,pink morsel,$5.00,439,2021-10-11,east,pink morsel
10167,pink morsel,$5.00,441,2021-10-11,west,pink morsel
10192,pink morsel,$5.00,421,2021-10-12,north,pink morsel
10193,pink morsel,$5.00,421,2021-10-12,south,pink morsel
10194,pink morsel,$5.00,413,2021-10-12,east,pink morsel
10195,pink morsel,$5.00,401,2021-10-12,west,pink morsel
10220,pink morsel,$5.00,441,2021-10-13,north,pink morsel
10221,pink morsel,$5.00,499,2021-10-13,south,pink morsel
10222,pink morsel,$5.00,425,2021-10-13,east,pink morsel
10223,pink morsel,$5.00,482,2021-10-13,west,pink morsel
10248,pink morsel,$5.00,464,2021-10-14,north,pink morsel
10249,pink morsel,$5.00,402,2021-10-14,south,pink morsel
10250,pink morsel,$5.00,466,2021-10-14,east,pink morsel
10251,pink morsel,$5.00,455,2021-10-14,west,pink morsel
10276,pink morsel,$5.00,461,2021-10-15,north,pink morsel
10277,pink morsel,$5.00,485,2021-10-15,south,pink morsel
10278,pink morsel,$5.00,462,2021-10-15,east,pink morsel
10279,pink morsel,$5.00,418,2021-10-15,west,pink morsel
10304,pink morsel,$5.00,497,2021-10-16,north,pink morsel
10305,pink morsel,$5.00,483,2021-10-16,south,pink morsel
10306,pink morsel,$5.00,479,2021-10-16,east,pink morsel
10307,pink morsel,$5.00,418,2021-10-16,west,pink morsel
10332,pink morsel,$5.00,402,2021-10-17,north,pink morsel
10333,pink morsel,$5.00,417,2021-10-17,south,pink morsel
10334,pink morsel,$5.00,450,2021-10-17,east,pink morsel
10335,pink morsel,$5.00,490,2021-10-17,west,pink morsel
10360,pink morsel,$5.00,446,2021-10-18,north,pink morsel
10361,pink morsel,$5.00,462,2021-10-18,south,pink morsel
10362,pink morsel,$5.00,401,2021-10-18,east,pink morsel
10363,pink morsel,$5.00,405,2021-10-18,west,pink morsel
10388,pink morsel,$5.00,417,2021-10-19,north,pink morsel
10389,pink morsel,$5.00,455,2021-10-19,south,pink morsel
10390,pink morsel,$5.00,444,2021-10-19,east,pink morsel
10391,pink morsel,$5.00,479,2021-10-19,west,pink morsel
10416,pink morsel,$5.00,414,2021-10-20,north,pink morsel
10417,pink morsel,$5.00,442,2021-10-20,south,pink morsel
10418,pink morsel,$5.00,458,2021-10-20,east,pink morsel
10419,pink morsel,$5.00,476,2021-10-20,west,pink morsel
10444,pink morsel,$5.00,495,2021-10-21,north,pink morsel
10445,pink morsel,$5.00,435,2021-10-21,south,pink morsel
10446,pink morsel,$5.00,403,2021-10-21,east,pink morsel
10447,pink morsel,$5.00,423,2021-10-21,west,pink morsel
10472,pink morsel,$5.00,406,2021-10-22,north,pink morsel
10473,pink morsel,$5.00,480,2021-10-22,south,pink morsel
10474,pink morsel,$5.00,436,2021-10-22,east,pink morsel
10475,pink morsel,$5.00,469,2021-10-22,west,pink morsel
10500,pink morsel,$5.00,497,2021-10-23,north,pink morsel
10501,pink morsel,$5.00,445,2021-10-23,south,pink morsel
10502,pink morsel,$5.00,419,2021-10-23,east,pink morsel
10503,pink morsel,$5.00,470,2021-10-23,west,pink morsel
10528,pink morsel,$5.00,463,2021-10-24,north,pink morsel
10529,pink morsel,$5.00,431,2021-10-24,south,pink morsel
10530,pink morsel,$5.00,461,2021-10-24,east,pink morsel
10531,pink morsel,$5.00,450,2021-10-24,west,pink morsel
10556,pink morsel,$5.00,494,2021-10-25,north,pink morsel
10557,pink morsel,$5.00,427,2021-10-25,south,pink morsel
10558,pink morsel,$5.00,451,2021-10-25,east,pink morsel
10559,pink morsel,$5.00,454,2021-10-25,west,pink morsel
10584,pink morsel,$5.00,482,2021-10-26,north,pink morsel
10585,pink morsel,$5.00,498,2021-10-26,south,pink morsel
10586,pink morsel,$5.00,450,2021-10-26,east,pink morsel
10587,pink morsel,$5.00,444,2021-10-26,west,pink morsel
10612,pink morsel,$5.00,429,2021-10-27,north,pink morsel
10613,pink morsel,$5.00,429,2021-10-27,south,pink morsel
10614,pink morsel,$5.00,490,2021-10-27,east,pink morsel
10615,pink morsel,$5.00,418,2021-10-27,west,pink morsel
10640,pink morsel,$5.00,433,2021-10-28,north,pink morsel
10641,pink morsel,$5.00,471,2021-10-28,south,pink morsel
10642,pink morsel,$5.00,463,2021-10-28,east,pink morsel
10643,pink morsel,$5.00,460,2021-10-28,west,pink morsel
10668,pink morsel,$5.00,445,2021-10-29,north,pink morsel
10669,pink morsel,$5.00,435,2021-10-29,south,pink morsel
10670,pink morsel,$5.00,487,2021-10-29,east,pink morsel
10671,pink morsel,$5.00,407,2021-10-29,west,pink morsel
10696,pink morsel,$5.00,486,2021-10-30,north,pink morsel
10697,pink morsel,$5.00,436,2021-10-30,south,pink morsel
10698,pink morsel,$5.00,412,2021-10-30,east,pink morsel
10699,pink morsel,$5.00,494,2021-10-30,west,pink morsel
10724,pink morsel,$5.00,480,2021-10-31,north,pink morsel
10725,pink morsel,$5.00,444,2021-10-31,south,pink morsel
10726,pink morsel,$5.00,479,2021-10-31,east,pink morsel
10727,pink morsel,$5.00,424,2021-10-31,west,pink morsel
10752,pink morsel,$5.00,416,2021-11-01,north,pink morsel
10753,pink morsel,$5.00,489,2021-11-01,south,pink morsel
10754,pink morsel,$5.00,483,2021-11-01,east,pink morsel
10755,pink morsel,$5.00,471,2021-11-01,west,pink morsel
10780,pink morsel,$5.00,481,2021-11-02,north,pink morsel
10781,pink morsel,$5.00,424,2021-11-02,south,pink morsel
10782,pink morsel,$5.00,439,2021-11-02,east,pink morsel
10783,pink morsel,$5.00,405,2021-11-02,west,pink morsel
10808,pink morsel,$5.00,461,2021-11-03,north,pink morsel
10809,pink morsel,$5.00,407,2021-11-03,south,pink morsel
10810,pink morsel,$5.00,417,2021-11-03,east,pink morsel
10811,pink morsel,$5.00,457,2021-11-03,west,pink morsel
10836,pink morsel,$5.00,441,2021-11-04,north,pink morsel
10837,pink morsel,$5.00,431,2021-11-04,south,pink morsel
10838,pink morsel,$5.00,421,2021-11-04,east,pink morsel
10839,pink morsel,$5.00,417,2021-11-04,west,pink morsel
10864,pink morsel,$5.00,495,2021-11-05,north,pink morsel
10865,pink morsel,$5.00,485,2021-11-05,south,pink morsel
10866,pink morsel,$5.00,466,2021-11-05,east,pink morsel
10867,pink morsel,$5.00,441,2021-11-05,west,pink morsel
10892,pink morsel,$5.00,447,2021-11-06,north,pink morsel
10893,pink morsel,$5.00,410,2021-11-06,south,pink morsel
10894,pink morsel,$5.00,491,2021-11-06,east,pink morsel
10895,pink morsel,$5.00,413,2021-11-06,west,pink morsel
10920,pink morsel,$5.00,442,2021-11-07,north,pink morsel
10921,pink morsel,$5.00,413,2021-11-07,south,pink morsel
10922,pink morsel,$5.00,443,2021-11-07,east,pink morsel
10923,pink morsel,$5.00,455,2021-11-07,west,pink morsel
10948,pink morsel,$5.00,401,2021-11-08,north,pink morsel
10949,pink morsel,$5.00,424,2021-11-08,south,pink morsel
10950,pink morsel,$5.00,428,2021-11-08,east,pink morsel
10951,pink morsel,$5.00,452,2021-11-08,west,pink morsel
10976,pink morsel,$5.00,433,2021-11-09,north,pink morsel
10977,pink morsel,$5.00,400,2021-11-09,south,pink morsel
10978,pink morsel,$5.00,487,2021-11-09,east,pink morsel
10979,pink morsel,$5.00,450,2021-11-09,west,pink morsel
11004,pink morsel,$5.00,497,2021-11-10,north,pink morsel
11005,pink morsel,$5.00,418,2021-11-10,south,pink morsel
11006,pink morsel,$5.00,405,2021-11-10,east,pink morsel
11007,pink morsel,$5.00,473,2021-11-10,west,pink morsel
11032,pink morsel,$5.00,430,2021-11-11,north,pink morsel
11033,pink morsel,$5.00,432,2021-11-11,south,pink morsel
11034,pink morsel,$5.00,407,2021-11-11,east,pink morsel
11035,pink morsel,$5.00,489,2021-11-11,west,pink morsel
11060,pink morsel,$5.00,470,2021-11-12,north,pink morsel
11061,pink morsel,$5.00,426,2021-11-12,south,pink morsel
11062,pink morsel,$5.00,409,2021-11-12,east,pink morsel
11063,pink morsel,$5.00,498,2021-11-12,west,pink morsel
11088,pink morsel,$5.00,463,2021-11-13,north,pink morsel
11089,pink morsel,$5.00,442,2021-11-13,south,pink morsel
11090,pink morsel,$5.00,469,2021-11-13,east,pink morsel
11091,pink morsel,$5.00,457,2021-11-13,west,pink morsel
11116,pink morsel,$5.00,445,2021-11-14,north,pink morsel
11117,pink morsel,$5.00,438,2021-11-14,south,pink morsel
11118,pink morsel,$5.00,499,2021-11-14,east,pink morsel
11119,pink morsel,$5.00,497,2021-11-14,west,pink morsel
11144,pink morsel,$5.00,421,2021-11-15,north,pink morsel
11145,pink morsel,$5.00,485,2021-11-15,south,pink morsel
11146,pink morsel,$5.00,431,2021-11-15,east,pink morsel
11147,pink morsel,$5.00,499,2021-11-15,west,pink morsel
11172,pink morsel,$5.00,497,2021-11-16,north,pink morsel
11173,pink morsel,$5.00,445,2021-11-16,south,pink morsel
11174,pink morsel,$5.00,463,2021-11-16,east,pink morsel
11175,pink morsel,$5.00,460,2021-11-16,west,pink morsel
11200,pink morsel,$5.00,433,2021-11-17,north,pink morsel
11201,pink morsel,$5.00,448,2021-11-17,south,pink morsel
11202,pink morsel,$5.00,458,2021-11-17,east,pink morsel
11203,pink morsel,$5.00,405,2021-11-17,west,pink morsel
11228,pink morsel,$5.00,416,2021-11-18,north,pink morsel
11229,pink morsel,$5.00,465,2021-11-18,south,pink morsel
11230,pink morsel,$5.00,421,2021-11-18,east,pink morsel
11231,pink morsel,$5.00,449,2021-11-18,west,pink morsel
11256,pink morsel,$5.00,436,2021-11-19,north,pink morsel
11257,pink morsel,$5.00,436,2021-11-19,south,pink morsel
11258,pink morsel,$5.00,469,2021-11-19,east,pink morsel
11259,pink morsel,$5.00,487,2021-11-19,west,pink morsel
11284,pink morsel,$5.00,498,2021-11-20,north,pink morsel
11285,pink morsel,$5.00,432,2021-11-20,south,pink morsel
11286,pink morsel,$5.00,492,2021-11-20,east,pink morsel
11287,pink morsel,$5.00,408,2021-11-20,west,pink morsel
11312,pink morsel,$5.00,402,2021-11-21,north,pink morsel
11313,pink morsel,$5.00,488,2021-11-21,south,pink morsel
11314,pink morsel,$5.00,438,2021-11-21,east,pink morsel
11315,pink morsel,$5.00,473,2021-11-21,west,pink morsel
11340,pink morsel,$5.00,429,2021-11-22,north,pink morsel
11341,pink morsel,$5.00,484,2021-11-22,south,pink morsel
11342,pink morsel,$5.00,440,2021-11-22,east,pink morsel
11343,pink morsel,$5.00,415,2021-11-22,west,pink morsel
11368,pink morsel,$5.00,415,2021-11-23,north,pink morsel
11369,pink morsel,$5.00,490,2021-11-23,south,pink morsel
11370,pink morsel,$5.00,456,2021-11-23,east,pink morsel
11371,pink morsel,$5.00,444,2021-11-23,west,pink morsel
11396,pink morsel,$5.00,482,2021-11-24,north,pink morsel
11397,pink morsel,$5.00,403,2021-11-24,south,pink morsel
11398,pink morsel,$5.00,404,2021-11-24,east,pink morsel
11399,pink morsel,$5.00,412,2021-11-24,west,pink morsel
11424,pink morsel,$5.00,482,2021-11-25,north,pink morsel
11425,pink morsel,$5.00,497,2021-11-25,south,pink morsel
11426,pink morsel,$5.00,489,2021-11-25,east,pink morsel
11427,pink morsel,$5.00,457,2021-11-25,west,pink morsel
11452,pink morsel,$5.00,498,2021-11-26,north,pink morsel
11453,pink morsel,$5.00,443,2021-11-26,south,pink morsel
11454,pink morsel,$5.00,403,2021-11-26,east,pink morsel
11455,pink morsel,$5.00,414,2021-11-26,west,pink morsel
11480,pink morsel,$5.00,434,2021-11-27,north,pink morsel
11481,pink morsel,$5.00,447,2021-11-27,south,pink morsel
11482,pink morsel,$5.00,429,2021-11-27,east,pink morsel
11483,pink morsel,$5.00,474,2021-11-27,west,pink morsel
11508,pink morsel,$5.00,407,2021-11-28,north,pink morsel
11509,pink morsel,$5.00,467,2021-11-28,south,pink morsel
11510,pink morsel,$5.00,478,2021-11-28,east,pink morsel
11511,pink morsel,$5.00,500,2021-11-28,west,pink morsel
11536,pink morsel,$5.00,436,2021-11-29,north,pink morsel
11537,pink morsel,$5.00,499,2021-11-29,south,pink morsel
11538,pink morsel,$5.00,434,2021-11-29,east,pink morsel
11539,pink morsel,$5.00,455,2021-11-29,west,pink morsel
11564,pink morsel,$5.00,453,2021-11-30,north,pink morsel
11565,pink morsel,$5.00,407,2021-11-30,south,pink morsel
11566,pink morsel,$5.00,496,2021-11-30,east,pink morsel
11567,pink morsel,$5.00,478,2021-11-30,west,pink morsel
11592,pink morsel,$5.00,483,2021-12-01,north,pink morsel
11593,pink morsel,$5.00,455,2021-12-01,south,pink morsel
11594,pink morsel,$5.00,420,2021-12-01,east,pink morsel
11595,pink morsel,$5.00,421,2021-12-01,west,pink morsel
11620,pink morsel,$5.00,466,2021-12-02,north,pink morsel
11621,pink morsel,$5.00,434,2021-12-02,south,pink morsel
11622,pink morsel,$5.00,492,2021-12-02,east,pink morsel
11623,pink morsel,$5.00,440,2021-12-02,west,pink morsel
11648,pink morsel,$5.00,445,2021-12-03,north,pink morsel
11649,pink morsel,$5.00,470,2021-12-03,south,pink morsel
11650,pink morsel,$5.00,425,2021-12-03,east,pink morsel
11651,pink morsel,$5.00,449,2021-12-03,west,pink morsel
11676,pink morsel,$5.00,405,2021-12-04,north,pink morsel
11677,pink morsel,$5.00,402,2021-12-04,south,pink morsel
11678,pink morsel,$5.00,401,2021-12-04,east,pink morsel
11679,pink morsel,$5.00,491,2021-12-04,west,pink morsel
11704,pink morsel,$5.00,426,2021-12-05,north,pink morsel
11705,pink morsel,$5.00,489,2021-12-05,south,pink morsel
11706,pink morsel,$5.00,438,2021-12-05,east,pink morsel
11707,pink morsel,$5.00,453,2021-12-05,west,pink morsel
11732,pink morsel,$5.00,476,2021-12-06,north,pink morsel
11733,pink morsel,$5.00,447,2021-12-06,south,pink morsel
11734,pink morsel,$5.00,440,2021-12-06,east,pink morsel
11735,pink morsel,$5.00,440,2021-12-06,west,pink morsel
11760,pink morsel,$5.00,418,2021-12-07,north,pink morsel
11761,pink morsel,$5.00,433,2021-12-07,south,pink morsel
11762,pink morsel,$5.00,460,2021-12-07,east,pink morsel
11763,pink morsel,$5.00,480,2021-12-07,west,pink morsel
11788,pink morsel,$5.00,427,2021-12-08,north,pink morsel
11789,pink morsel,$5.00,463,2021-12-08,south,pink morsel
11790,pink morsel,$5.00,475,2021-12-08,east,pink morsel
11791,pink morsel,$5.00,416,2021-12-08,west,pink morsel
11816,pink morsel,$5.00,454,2021-12-09,north,pink morsel
11817,pink morsel,$5.00,486,2021-12-09,south,pink morsel
11818,pink morsel,$5.00,467,2021-12-09,east,pink morsel
11819,pink morsel,$5.00,413,2021-12-09,west,pink morsel
11844,pink morsel,$5.00,447,2021-12-10,north,pink morsel
11845,pink morsel,$5.00,475,2021-12-10,south,pink morsel
11846,pink morsel,$5.00,480,2021-12-10,east,pink morsel
11847,pink morsel,$5.00,461,2021-12-10,west,pink morsel
11872,pink morsel,$5.00,462,2021-12-11,north,pink morsel
11873,pink morsel,$5.00,431,2021-12-11,south,pink morsel
11874,pink morsel,$5.00,487,2021-12-11,east,pink morsel
11875,pink morsel,$5.00,433,2021-12-11,west,pink morsel
11900,pink morsel,$5.00,445,2021-12-12,north,pink morsel
11901,pink morsel,$5.00,411,2021-12-12,south,pink morsel
11902,pink morsel,$5.00,447,2021-12-12,east,pink morsel
11903,pink morsel,$5.00,459,2021-12-12,west,pink morsel
11928,pink morsel,$5.00,408,2021-12-13,north,pink morsel
11929,pink morsel,$5.00,464,2021-12-13,south,pink morsel
11930,pink morsel,$5.00,422,2021-12-13,east,pink morsel
11931,pink morsel,$5.00,436,2021-12-13,west,pink morsel
11956,pink morsel,$5.00,472,2021-12-14,north,pink morsel
11957,pink morsel,$5.00,484,2021-12-14,south,pink morsel
11958,pink morsel,$5.00,474,2021-12-14,east,pink morsel
11959,pink morsel,$5.00,467,2021-12-14,west,pink morsel
11984,pink morsel,$5.00,497,2021-12-15,north,pink morsel
11985,pink morsel,$5.00,499,2021-12-15,south,pink morsel
11986,pink morsel,$5.00,473,2021-12-15,east,pink morsel
11987,pink morsel,$5.00,431,2021-12-15,west,pink morsel
12012,pink morsel,$5.00,477,2021-12-16,north,pink morsel
12013,pink morsel,$5.00,477,2021-12-16,south,pink morsel
12014,pink morsel,$5.00,487,2021-12-16,east,pink morsel
12015,pink morsel,$5.00,458,2021-12-16,west,pink morsel
12040,pink morsel,$5.00,442,2021-12-17,north,pink morsel
12041,pink morsel,$5.00,417,2021-12-17,south,pink morsel
12042,pink morsel,$5.00,418,2021-12-17,east,pink morsel
12043,pink morsel,$5.00,474,2021-12-17,west,pink morsel
12068,pink morsel,$5.00,429,2021-12-18,north,pink morsel
12069,pink morsel,$5.00,442,2021-12-18,south,pink morsel
12070,pink morsel,$5.00,476,2021-12-18,east,pink morsel
12071,pink morsel,$5.00,491,2021-12-18,west,pink morsel
12096,pink morsel,$5.00,454,2021-12-19,north,pink morsel
12097,pink morsel,$5.00,408,2021-12-19,south,pink morsel
12098,pink morsel,$5.00,436,2021-12-19,east,pink morsel
12099,pink morsel,$5.00,500,2021-12-19,west,pink morsel
12124,pink morsel,$5.00,423,2021-12-20,north,pink morsel
12125,pink morsel,$5.00,465,2021-12-20,south,pink morsel
12126,pink morsel,$5.00,450,2021-12-20,east,pink morsel
12127,pink morsel,$5.00,436,2021-12-20,west,pink morsel
12152,pink morsel,$5.00,466,2021-12-21,north,pink morsel
12153,pink morsel,$5.00,415,2021-12-21,south,pink morsel
12154,pink morsel,$5.00,471,2021-12-21,east,pink morsel
12155,pink morsel,$5.00,471,2021-12-21,west,pink morsel
12180,pink morsel,$5.00,441,2021-12-22,north,pink morsel
12181,pink morsel,$5.00,431,2021-12-22,south,pink morsel
12182,pink morsel,$5.00,402,2021-12-22,east,pink morsel
12183,pink morsel,$5.00,401,2021-12-22,west,pink morsel
12208,pink morsel,$5.00,482,2021-12-23,north,pink morsel
12209,pink morsel,$5.00,453,2021-12-23,south,pink morsel
12210,pink morsel,$5.00,441,2021-12-23,east,pink morsel
12211,pink morsel,$5.00,423,2021-12-23,west,pink morsel
12236,pink morsel,$5.00,410,2021-12-24,north,pink morsel
12237,pink morsel,$5.00,427,2021-12-24,south,pink morsel
12238,pink morsel,$5.00,488,2021-12-24,east,pink morsel
12239,pink morsel,$5.00,472,2021-12-24,west,pink morsel
12264,pink morsel,$5.00,481,2021-12-25,north,pink morsel
12265,pink morsel,$5.00,423,2021-12-25,south,pink morsel
12266,pink morsel,$5.00,417,2021-12-25,east,pink morsel
12267,pink morsel,$5.00,458,2021-12-25,west,pink morsel
12292,pink morsel,$5.00,449,2021-12-26,north,pink morsel
12293,pink morsel,$5.00,492,2021-12-26,south,pink morsel
12294,pink morsel,$5.00,490,2021-12-26,east,pink morsel
12295,pink morsel,$5.00,462,2021-12-26,west,pink morsel
12320,pink morsel,$5.00,474,2021-12-27,north,pink morsel
12321,pink morsel,$5.00,408,2021-12-27,south,pink morsel
12322,pink morsel,$5.00,483,2021-12-27,east,pink morsel
12323,pink morsel,$5.00,403,2021-12-27,west,pink morsel
12348,pink morsel,$5.00,449,2021-12-28,north,pink morsel
12349,pink morsel,$5.00,424,2021-12-28,south,pink morsel
12350,pink morsel,$5.00,483,2021-12-28,east,pink morsel
12351,pink morsel,$5.00,459,2021-12-28,west,pink morsel
12376,pink morsel,$5.00,489,2021-12-29,north,pink morsel
12377,pink morsel,$5.00,443,2021-12-29,south,pink morsel
12378,pink morsel,$5.00,457,2021-12-29,east,pink morsel
12379,pink morsel,$5.00,479,2021-12-29,west,pink morsel
12404,pink morsel,$5.00,487,2021-12-30,north,pink morsel
12405,pink morsel,$5.00,480,2021-12-30,south,pink morsel
12406,pink morsel,$5.00,452,2021-12-30,east,pink morsel
12407,pink morsel,$5.00,463,2021-12-30,west,pink morsel
12432,pink morsel,$5.00,463,2021-12-31,north,pink morsel
12433,pink morsel,$5.00,435,2021-12-31,south,pink morsel
12434,pink morsel,$5.00,459,2021-12-31,east,pink morsel
12435,pink morsel,$5.00,411,2021-12-31,west,pink morsel
12460,pink morsel,$5.00,426,2022-01-01,north,pink morsel
12461,pink morsel,$5.00,496,2022-01-01,south,pink morsel
12462,pink morsel,$5.00,438,2022-01-01,east,pink morsel
12463,pink morsel,$5.00,434,2022-01-01,west,pink morsel
12488,pink morsel,$5.00,432,2022-01-02,north,pink morsel
12489,pink morsel,$5.00,424,2022-01-02,south,pink morsel
12490,pink morsel,$5.00,422,2022-01-02,east,pink morsel
12491,pink morsel,$5.00,416,2022-01-02,west,pink morsel
12516,pink morsel,$5.00,410,2022-01-03,north,pink morsel
12517,pink morsel,$5.00,430,2022-01-03,south,pink morsel
12518,pink morsel,$5.00,488,2022-01-03,east,pink morsel
12519,pink morsel,$5.00,411,2022-01-03,west,pink morsel
12544,pink morsel,$5.00,481,2022-01-04,north,pink morsel
12545,pink morsel,$5.00,404,2022-01-04,south,pink morsel
12546,pink morsel,$5.00,402,2022-01-04,east,pink morsel
12547,pink morsel,$5.00,401,2022-01-04,west,pink morsel
12572,pink morsel,$5.00,496,2022-01-05,north,pink morsel
12573,pink morsel,$5.00,472,2022-01-05,south,pink morsel
12574,pink morsel,$5.00,405,2022-01-05,east,pink morsel
12575,pink morsel,$5.00,455,2022-01-05,west,pink morsel
12600,pink morsel,$5.00,449,2022-01-06,north,pink morsel
12601,pink morsel,$5.00,412,2022-01-06,south,pink morsel
12602,pink morsel,$5.00,458,2022-01-06,east,pink morsel
12603,pink morsel,$5.00,441,2022-01-06,west,pink morsel
12628,pink morsel,$5.00,413,2022-01-07,north,pink morsel
12629,pink morsel,$5.00,410,2022-01-07,south,pink morsel
12630,pink morsel,$5.00,436,2022-01-07,east,pink morsel
12631,pink morsel,$5.00,427,2022-01-07,west,pink morsel
